,Timestamp,ApparentTemperature,AirTemperature,DewPointTemperature,RelativeHumidity,WindSpeed,WindDirection,SolarGeneration
519,1/6/2020 10:00,12.36,12.59333333,12.59333333,100.0,5.44,342.3333333,1.38
520,1/6/2020 10:15,12.91333333,12.81333333,12.81333333,100.0,3.986666667,330.0,3.268
521,1/6/2020 10:30,13.12666667,13.04666667,13.04666667,100.0,4.32,315.0,1.761
522,1/6/2020 10:45,13.12,13.03333333,13.03333333,100.0,4.426666667,320.8666667,1.242
523,1/6/2020 11:00,13.36,13.34,13.34,100.0,5.506666667,338.7333333,1.62
524,1/6/2020 11:15,13.2,13.43333333,13.40666667,99.86666667,6.693333333,332.8,0.962
525,1/6/2020 11:30,13.79333333,13.79333333,13.67333333,99.4,5.8,321.7333333,2.272
526,1/6/2020 11:45,14.24,14.1,13.9,99.0,5.746666667,304.5333333,4.848
527,1/6/2020 12:00,14.86666667,14.64,14.18,97.13333333,5.773333333,300.3333333,2.482
528,1/6/2020 12:15,14.74666667,14.90666667,14.05333333,94.66666667,7.466666667,281.8,2.794
529,1/6/2020 12:30,15.1,15.19333333,14.14,93.46666667,7.373333333,255.6,1.578
530,1/6/2020 12:45,14.44,15.16666667,13.84,91.8,9.88,250.8666667,1.182
531,1/6/2020 13:00,15.10666667,15.46666667,14.3,92.8,8.8,210.0,4.176
532,1/6/2020 13:15,15.37333333,15.51333333,14.25333333,92.26666667,7.64,228.8,2.893
533,1/6/2020 13:30,15.10666667,15.60666667,14.16666667,91.13333333,9.466666667,223.4,3.54
534,1/6/2020 13:45,14.68,15.34666667,13.82666667,90.6,9.64,255.4,3.612
535,1/6/2020 14:00,14.41333333,15.10666667,13.80666667,92.0,9.64,240.0666667,3.142
536,1/6/2020 14:15,14.36666667,15.03333333,13.96,93.33333333,9.76,244.2666667,2.136
537,1/6/2020 14:30,14.63333333,15.08666667,14.08666667,93.86666667,8.92,234.5333333,4.917
538,1/6/2020 14:45,14.52,15.14,14.14666667,93.8,9.973333333,240.3333333,6.853
539,1/6/2020 15:00,14.88,15.12,14.21333333,94.46666667,8.173333333,229.4,6.387
540,1/6/2020 15:15,14.86,15.24666667,14.15333333,93.26666667,8.893333333,234.4,6.588
541,1/6/2020 15:30,15.12666667,15.34,14.22,93.0,7.88,233.7333333,6.175
542,1/6/2020 15:45,15.10666667,15.41333333,14.22666667,92.6,8.44,228.9333333,4.489
543,1/6/2020 16:00,14.78666667,15.41333333,14.04,91.6,9.88,236.9333333,4.849
544,1/6/2020 16:15,14.78666667,15.48666667,14.06,91.26666667,10.21333333,238.5333333,5.306
545,1/6/2020 16:30,14.61333333,15.4,13.85333333,90.53333333,10.69333333,242.0,4.685
546,1/6/2020 16:45,14.72666667,15.36666667,14.01333333,91.73333333,9.853333333,221.6666667,4.939
547,1/6/2020 17:00,14.72,15.30666667,14.43333333,94.6,10.48,216.2666667,2.556
548,1/6/2020 17:15,14.04666667,15.09333333,14.68,97.46666667,13.12,207.8666667,4.458
549,1/6/2020 17:30,14.74666667,14.94666667,14.85333333,99.53333333,8.986666667,209.7333333,6.335
550,1/6/2020 17:45,14.45333333,14.78666667,14.78666667,100.0,9.64,199.8666667,3.407
551,1/6/2020 18:00,14.77333333,14.68666667,14.68666667,100.0,7.226666667,193.7333333,3.95
552,1/6/2020 18:15,15.28,14.68,14.68,100.0,4.733333333,201.9333333,5.37
553,1/6/2020 18:30,16.06666667,14.72666667,14.72666667,100.0,0.84,203.0,4.282
554,1/6/2020 18:45,16.46,14.88666667,14.88666667,100.0,0.0,203.0,4.654
555,1/6/2020 19:00,16.58666667,14.98,14.98,100.0,0.0,203.0,2.679
556,1/6/2020 19:15,16.66666667,15.03333333,15.03333333,100.0,0.0,203.0,1.908
557,1/6/2020 19:30,16.82666667,15.12666667,15.12666667,100.0,0.0,203.0,1.147
558,1/6/2020 19:45,16.9,15.2,15.2,100.0,0.0,203.0,0.716
559,1/6/2020 20:00,16.6,15.11333333,15.11333333,100.0,1.08,203.0,0.517
560,1/6/2020 20:15,16.75333333,15.12666667,15.3,100.0,0.36,203.0,0.284
601,1/7/2020 6:30,17.72,15.9,15.9,100.0,0.36,185.3333333,0.223
602,1/7/2020 6:45,17.36,15.99333333,15.99333333,100.0,3.146666667,173.1333333,0.527
603,1/7/2020 7:00,16.66,16.05333333,16.05333333,100.0,7.28,189.2666667,0.96
604,1/7/2020 7:15,17.02666667,16.1,16.1,100.0,5.653333333,208.4666667,1.445
605,1/7/2020 7:30,18.04,16.24666667,16.24666667,100.0,1.44,219.6666667,2.063
606,1/7/2020 7:45,18.33333333,16.41333333,16.41333333,100.0,1.08,213.0,2.884
607,1/7/2020 8:00,17.95333333,16.6,16.6,100.0,4.306666667,183.6666667,3.662
608,1/7/2020 8:15,18.30666667,16.82,16.82,100.0,4.16,186.2666667,4.722
609,1/7/2020 8:30,17.72666667,16.94666667,16.89333333,99.73333333,8.36,194.4,5.575
610,1/7/2020 8:45,17.87333333,17.18,16.99333333,99.06666667,8.72,190.7333333,6.334
611,1/7/2020 9:00,18.64,17.5,17.28666667,98.86666667,7.173333333,177.0,7.798
612,1/7/2020 9:15,19.11333333,17.82,17.32666667,96.93333333,6.226666667,174.7333333,8.838
613,1/7/2020 9:30,18.56666667,18.13333333,16.98666667,93.06666667,10.18666667,196.0666667,9.856
614,1/7/2020 9:45,19.2,18.39333333,16.74666667,90.13333333,7.533333333,178.6,11.078
615,1/7/2020 10:00,19.13333333,18.64,16.58,87.8,8.92,189.4666667,12.12
616,1/7/2020 10:15,18.95333333,18.9,16.56666667,86.33333333,11.08,192.8666667,13.611
617,1/7/2020 10:30,19.16,19.01333333,16.24,84.06666667,10.12,188.7333333,14.77
618,1/7/2020 10:45,19.63333333,19.38,16.11333333,81.33333333,9.04,196.4,15.771
619,1/7/2020 11:00,19.29333333,19.40666667,15.87333333,79.86666667,10.42666667,189.3333333,16.424
620,1/7/2020 11:15,18.7,19.36,15.92,80.4,13.36,189.8,17.286
621,1/7/2020 11:30,19.32666667,19.02,16.01333333,82.8,8.866666667,175.0666667,17.68
622,1/7/2020 11:45,19.96,19.53333333,15.84,79.06666667,7.64,165.3333333,18.165
623,1/7/2020 12:00,20.12666667,19.69333333,15.72,77.66666667,7.293333333,186.3333333,18.475
624,1/7/2020 12:15,19.28666667,19.26,15.82666667,80.4,9.76,188.5333333,18.51
625,1/7/2020 12:30,19.39333333,19.38,16.46666667,83.4,11.32,196.6666667,18.592
626,1/7/2020 12:45,19.86666667,19.60666667,16.60666667,83.0,10.12,200.4,18.801
627,1/7/2020 13:00,19.6,19.3,16.75333333,85.26666667,10.33333333,185.4,19.191
628,1/7/2020 13:15,20.02,19.24666667,17.03333333,86.93333333,8.36,193.6666667,18.861
629,1/7/2020 13:30,20.63333333,20.06,16.92666667,82.33333333,9.373333333,189.0666667,18.467
630,1/7/2020 13:45,20.02,20.16666667,16.43333333,79.33333333,11.92,193.6,19.528
631,1/7/2020 14:00,18.26,19.38,16.5,83.6,17.12,208.0666667,19.477
632,1/7/2020 14:15,18.84666667,19.21333333,16.74666667,85.66666667,13.6,202.6,18.586
633,1/7/2020 14:30,18.68666667,19.21333333,16.70666667,85.46666667,14.2,208.4,18.326
634,1/7/2020 14:45,18.60666667,19.26,16.63333333,84.86666667,14.8,207.8666667,18.453
635,1/7/2020 15:00,19.1,19.5,16.6,83.46666667,13.26,206.8,17.412
636,1/7/2020 15:15,18.78,19.68,16.4,81.46666667,15.76,205.4666667,17.311
637,1/7/2020 15:30,19.19333333,19.88,16.47333333,80.93333333,14.68,209.0666667,16.78
638,1/7/2020 15:45,18.86,19.82,16.5,81.4,16.3,205.8,16.337
639,1/7/2020 16:00,18.52666667,19.6,16.58666667,82.93333333,17.02,210.0,15.13
640,1/7/2020 16:15,18.80666667,19.76,16.65333333,82.46666667,16.42,207.7333333,14.795
641,1/7/2020 16:30,18.82,19.71333333,16.52666667,82.06666667,16.02,199.2666667,13.778
642,1/7/2020 16:45,19.64666667,19.8,16.66666667,82.33333333,12.4,201.2,13.39
643,1/7/2020 17:00,18.44666667,19.53333333,16.42666667,82.46666667,16.88,204.6666667,11.904
644,1/7/2020 17:15,19.08666667,19.48,16.45333333,82.86666667,13.26,202.7333333,10.732
645,1/7/2020 17:30,18.37333333,19.50666667,16.29333333,81.73333333,16.88,206.6666667,9.694
646,1/7/2020 17:45,18.68,19.59333333,16.15333333,80.33333333,15.2,194.2,9.152
647,1/7/2020 18:00,19.2,19.60666667,16.0,79.46666667,11.8,191.6,7.996
648,1/7/2020 18:15,19.32,19.48666667,16.08,80.46666667,11.08,187.8666667,6.701
649,1/7/2020 18:30,19.4,19.45333333,15.99333333,80.2,10.48,189.7333333,5.487
650,1/7/2020 18:45,18.7,19.24666667,15.92,80.86666667,12.9,188.8,4.264
651,1/7/2020 19:00,18.84,19.15333333,16.07333333,82.2,11.92,192.2,3.462
652,1/7/2020 19:15,18.61333333,19.0,16.15333333,83.73333333,12.52,192.8,2.714
653,1/7/2020 19:30,18.64,18.75333333,16.43333333,86.4,11.8,191.3333333,1.976
654,1/7/2020 19:45,18.71333333,18.7,16.5,87.0,10.96,192.1333333,1.263
655,1/7/2020 20:00,18.88,18.70666667,16.36,86.26666667,10.09333333,188.6666667,0.825
656,1/7/2020 20:15,18.88666667,18.68666667,16.28666667,86.0,9.76,190.4666667,0.416
657,1/7/2020 20:30,18.28,18.6,16.05333333,85.26666667,12.04,188.2,0.114
697,1/8/2020 6:30,15.85333333,16.20666667,16.00666667,99.0,12.04,216.5333333,0.263
698,1/8/2020 6:45,16.13333333,16.3,16.1,99.0,11.44,217.2,0.743
699,1/8/2020 7:00,16.28,16.30666667,16.10666667,99.0,10.72,208.2,1.246
700,1/8/2020 7:15,15.92666667,16.44666667,16.20666667,98.6,13.36,211.4,1.737
701,1/8/2020 7:30,16.30666667,16.68,16.23333333,97.2,12.64,209.8,2.428
702,1/8/2020 7:45,16.41333333,16.96,16.26666667,95.53333333,13.48,214.8,3.196
703,1/8/2020 8:00,16.72,17.24,16.03333333,92.6,13.0,208.0666667,4.13
704,1/8/2020 8:15,16.80666667,17.31333333,15.69333333,90.33333333,12.28,214.1333333,5.356
705,1/8/2020 8:30,16.62666667,17.53333333,15.56666667,88.2,13.96,199.2666667,6.545
706,1/8/2020 8:45,17.57333333,17.94,15.48666667,85.6,11.08,196.9333333,7.743
707,1/8/2020 9:00,18.42666667,18.59333333,15.50666667,82.13333333,9.853333333,198.7333333,8.799
708,1/8/2020 9:15,19.09333333,19.1,15.38666667,78.93333333,9.013333333,179.9333333,10.118
709,1/8/2020 9:30,18.47333333,19.54,15.34,76.53333333,14.38,191.9333333,17.843
710,1/8/2020 9:45,19.19333333,19.90666667,15.08,73.86666667,12.16,189.2666667,13.166
711,1/8/2020 10:00,19.09333333,19.92,15.0,73.4,12.88,195.9333333,6.73
712,1/8/2020 10:15,19.96,20.43333333,15.2,71.86666667,11.08,195.6,14.619
713,1/8/2020 10:30,20.12666667,20.62,15.02,70.26666667,10.69333333,188.7333333,15.79
714,1/8/2020 10:45,20.95333333,21.36666667,15.25333333,68.13333333,10.93333333,192.9333333,16.607
715,1/8/2020 11:00,21.80666667,22.26666667,15.29333333,64.66666667,11.08,169.6666667,17.299
716,1/8/2020 11:15,21.70666667,22.88,14.96,61.0,14.22,153.8,17.863
717,1/8/2020 11:30,21.94,22.96666667,14.96,60.66666667,13.86,137.9333333,18.404
718,1/8/2020 11:45,21.98666667,23.03333333,15.00666667,60.6,13.62,170.1333333,18.883
719,1/8/2020 12:00,22.72,23.4,15.06,59.53333333,11.92,171.1333333,19.039
720,1/8/2020 12:15,23.86666667,24.48,15.22666667,56.4,11.89333333,152.2,19.041
721,1/8/2020 12:30,23.3,24.68666667,14.93333333,54.53333333,15.22,179.6666667,19.798
722,1/8/2020 12:45,23.94,25.15333333,15.11333333,53.8,14.72,149.5333333,20.215
723,1/8/2020 13:00,24.26,25.24666667,14.94666667,52.93333333,13.12,178.3333333,20.113
724,1/8/2020 13:15,24.75333333,25.52,15.04666667,52.4,12.4,196.3333333,19.692
725,1/8/2020 13:30,24.78666667,25.7,14.78,50.93333333,12.52,188.8,19.568
726,1/8/2020 13:45,24.83333333,26.11333333,14.82666667,49.86666667,14.58,194.2666667,20.067
727,1/8/2020 14:00,24.80666667,25.71333333,14.81333333,51.0,12.64,187.0,19.399
728,1/8/2020 14:15,25.07333333,26.05333333,15.04666667,50.73333333,13.38,190.3333333,19.602
729,1/8/2020 14:30,25.00666667,26.08666667,14.96,50.33333333,13.74,175.6,18.673
730,1/8/2020 14:45,24.52,25.80666667,14.98,51.26666667,14.94,189.0,18.616
731,1/8/2020 15:00,25.02666667,26.12,14.94666667,50.2,14.08,186.0666667,17.246
732,1/8/2020 15:15,24.6,26.03333333,14.80666667,49.93333333,15.3,176.6,17.673
733,1/8/2020 15:30,24.95333333,26.22,14.91333333,49.86666667,14.7,191.4666667,17.382
734,1/8/2020 15:45,25.36666667,26.6,14.52,47.53333333,13.76,167.4666667,15.438
735,1/8/2020 16:00,25.20666667,26.38,15.08,49.86666667,14.36,197.6,13.979
736,1/8/2020 16:15,25.26666667,26.62,15.36,50.06666667,15.9,201.8666667,14.259
737,1/8/2020 16:30,25.64,26.94666667,15.2,48.6,15.3,206.5333333,12.806
738,1/8/2020 16:45,24.91333333,26.72666667,15.12666667,49.0,17.86,204.8,9.801
739,1/8/2020 17:00,24.70666667,26.28666667,15.14,50.33333333,16.56,201.0,8.897
740,1/8/2020 17:15,25.0,26.46,15.14666667,49.93333333,16.2,203.1333333,9.817
741,1/8/2020 17:30,25.48,27.00666667,15.03333333,48.0,16.56,207.5333333,8.869
742,1/8/2020 17:45,24.18,26.3,14.94666667,49.73333333,19.06,205.6,7.28
743,1/8/2020 18:00,23.93333333,25.86666667,15.84666667,53.93333333,20.14,208.9333333,6.015
744,1/8/2020 18:15,23.23333333,25.51333333,15.79333333,54.93333333,21.46,211.7333333,6.069
745,1/8/2020 18:30,23.86,25.41333333,15.77333333,55.2,17.9,206.8666667,4.743
746,1/8/2020 18:45,24.26,25.30666667,15.76666667,55.53333333,15.12,206.3333333,4.236
747,1/8/2020 19:00,24.05333333,24.92,15.8,56.93333333,14.22,204.2,2.719
748,1/8/2020 19:15,23.24666667,24.36666667,15.91333333,59.26666667,15.68,205.5333333,1.937
749,1/8/2020 19:30,22.52666667,23.94666667,16.04666667,61.33333333,17.38,207.1333333,2.077
750,1/8/2020 19:45,22.32,23.44,16.18666667,63.73333333,16.32,207.2,1.635
751,1/8/2020 20:00,21.86,23.09333333,16.24666667,65.26666667,17.16,210.6666667,0.888
752,1/8/2020 20:15,22.10666667,22.83333333,16.3,66.6,14.46,215.4,0.619
753,1/8/2020 20:30,21.78666667,22.5,16.36666667,68.33333333,14.68,214.6,0.269
793,1/9/2020 6:30,17.18666667,15.41333333,15.41333333,100.0,0.0,143.0,0.253
794,1/9/2020 6:45,17.14,15.81333333,15.81333333,100.0,2.96,143.0,0.563
795,1/9/2020 7:00,17.03333333,15.56666667,15.56666667,100.0,1.8,143.0,1.195
796,1/9/2020 7:15,17.72666667,16.16666667,16.16666667,100.0,2.52,143.0,1.814
797,1/9/2020 7:30,18.94666667,16.80666667,16.80666667,100.0,0.72,143.0,2.613
798,1/9/2020 7:45,19.99333333,17.56,17.42,99.26666667,0.626666667,136.1333333,3.408
799,1/9/2020 8:00,19.87333333,18.38,17.22666667,93.06666667,5.386666667,70.2,4.388
800,1/9/2020 8:15,19.96,18.88,16.64,86.86666667,6.013333333,67.8,5.333
801,1/9/2020 8:30,19.69333333,19.06666667,16.16666667,83.4,7.493333333,86.86666667,6.383
802,1/9/2020 8:45,20.52666667,19.64,16.1,79.93333333,5.8,77.26666667,7.596
803,1/9/2020 9:00,20.24666667,19.64666667,15.81333333,78.4,6.906666667,56.6,8.773
804,1/9/2020 9:15,20.36666667,19.93333333,15.92,77.66666667,7.786666667,76.93333333,9.854
805,1/9/2020 9:30,20.49333333,20.20666667,15.58,74.86666667,8.053333333,141.4666667,11.318
806,1/9/2020 9:45,21.58,20.84,15.87333333,73.2,6.16,105.2666667,12.216
807,1/9/2020 10:00,21.87333333,21.48666667,15.76666667,69.93333333,8.0,85.26666667,13.514
808,1/9/2020 10:15,22.38,21.91333333,15.44,66.66666667,6.746666667,93.93333333,14.509
809,1/9/2020 10:30,22.94666667,22.54666667,15.42,64.06666667,7.106666667,147.6,15.468
810,1/9/2020 10:45,23.65333333,23.26666667,14.89333333,59.33333333,6.04,127.0,16.269
811,1/9/2020 11:00,24.49333333,24.2,15.19333333,57.2,7.253333333,187.0666667,17.042
812,1/9/2020 11:15,25.54,24.76666667,15.15333333,55.2,4.666666667,272.9333333,17.608
813,1/9/2020 11:30,25.62,25.18,14.98666667,53.2,6.213333333,146.9333333,18.088
814,1/9/2020 11:45,25.7,25.82,14.92,51.0,8.76,133.0666667,18.401
815,1/9/2020 12:00,26.72666667,26.30666667,14.94666667,49.66666667,5.973333333,107.0666667,18.822
816,1/9/2020 12:15,27.33333333,27.38666667,15.17333333,47.26666667,8.866666667,186.6666667,19.458
817,1/9/2020 12:30,28.24666667,28.13333333,15.16666667,45.2,8.146666667,103.8,19.577
818,1/9/2020 12:45,29.17333333,28.76,15.12666667,43.53333333,6.426666667,177.3333333,19.681
819,1/9/2020 13:00,29.18,29.4,15.10666667,41.8,9.88,265.0,19.81
820,1/9/2020 13:15,29.25333333,29.48,14.78666667,40.8,9.04,263.6666667,19.837
821,1/9/2020 13:30,30.24,30.39333333,14.94,39.13333333,9.053333333,235.6666667,19.991
822,1/9/2020 13:45,31.22,31.08666667,14.89333333,37.53333333,7.4,171.4,19.211
823,1/9/2020 14:00,31.22,31.24,14.66666667,36.66666667,7.88,138.7333333,19.395
824,1/9/2020 14:15,31.78,31.90666667,14.68,35.33333333,8.333333333,142.1333333,18.954
825,1/9/2020 14:30,31.42,31.68666667,14.24,34.73333333,8.24,131.4,18.841
826,1/9/2020 14:45,32.0,31.82,14.48,35.06666667,6.36,114.0,18.163
827,1/9/2020 15:00,32.4,32.66666667,14.37333333,33.13333333,8.626666667,190.8666667,18.035
828,1/9/2020 15:15,32.76,33.00666667,14.20666667,32.2,8.133333333,185.3333333,17.387
829,1/9/2020 15:30,33.0,33.14666667,14.1,31.73333333,7.706666667,141.0666667,16.88
830,1/9/2020 15:45,33.30666667,33.51333333,13.96,30.8,7.466666667,156.0,15.292
831,1/9/2020 16:00,33.09333333,33.6,13.87333333,30.46666667,8.96,180.7333333,15.119
832,1/9/2020 16:15,32.95333333,33.58666667,13.65333333,30.06666667,9.106666667,215.5333333,14.698
833,1/9/2020 16:30,33.02,33.34,14.16,31.53333333,8.36,164.2,13.892
834,1/9/2020 16:45,32.52666667,32.99333333,14.94666667,33.8,10.6,172.6666667,12.963
835,1/9/2020 17:00,32.25333333,32.6,15.48666667,35.8,10.96,157.3333333,11.903
836,1/9/2020 17:15,32.27333333,32.71333333,15.61333333,35.86666667,11.68,168.0,11.364
837,1/9/2020 17:30,32.14666667,32.2,15.90666667,37.6,10.24,161.5333333,10.205
838,1/9/2020 17:45,32.31333333,31.77333333,16.44666667,39.93333333,8.36,148.4,9.466
839,1/9/2020 18:00,32.14666667,31.83333333,16.96,41.06666667,10.6,152.3333333,8.274
840,1/9/2020 18:15,32.1,31.64666667,17.12,41.93333333,10.12,156.8666667,7.195
841,1/9/2020 18:30,31.11333333,31.0,17.0,43.06666667,11.56,142.0,6.045
842,1/9/2020 18:45,31.33333333,30.6,17.46,45.4,9.373333333,161.6666667,4.941
843,1/9/2020 19:00,31.4,30.35333333,17.65333333,46.66666667,8.386666667,162.1333333,3.809
844,1/9/2020 19:15,31.41333333,30.12666667,17.71333333,47.46666667,7.133333333,176.4,2.847
845,1/9/2020 19:30,31.54,29.98666667,17.80666667,48.06666667,5.746666667,131.1333333,1.723
846,1/9/2020 19:45,31.07333333,29.58,17.86666667,49.4,6.28,107.3333333,1.297
847,1/9/2020 20:00,30.08666667,29.35333333,17.67333333,49.4,9.88,83.26666667,0.885
848,1/9/2020 20:15,29.56,28.94666667,17.62,50.46666667,10.36,84.33333333,0.628
849,1/9/2020 20:30,28.9,28.30666667,17.70666667,52.66666667,10.72,75.33333333,0.165
889,1/10/2020 6:30,24.61333333,24.49333333,13.53333333,50.46666667,4.866666667,113.4,0.126
890,1/10/2020 6:45,24.65333333,24.63333333,13.57333333,50.13333333,5.533333333,133.8,0.432
891,1/10/2020 7:00,24.99333333,24.64,13.76,50.73333333,3.826666667,103.8,0.927
892,1/10/2020 7:15,25.58,25.17333333,14.18666667,50.66666667,4.8,97.26666667,2.069
893,1/10/2020 7:30,26.04,25.46,14.48,50.73333333,4.52,120.9333333,2.803
894,1/10/2020 7:45,26.82666667,25.87333333,15.13333333,51.53333333,3.6,106.6666667,4.013
895,1/10/2020 8:00,27.48,26.84666667,15.58,50.13333333,6.16,104.6,5.271
896,1/10/2020 8:15,28.21333333,27.96,15.53333333,46.8,7.906666667,86.26666667,6.466
897,1/10/2020 8:30,28.53333333,28.18,15.46666667,46.0,7.466666667,68.53333333,7.805
898,1/10/2020 8:45,29.38666667,28.99333333,15.52,44.06666667,7.226666667,154.2,9.092
899,1/10/2020 9:00,29.32666667,29.46666667,15.56,42.93333333,10.12,68.33333333,8.781
900,1/10/2020 9:15,27.99333333,30.02666667,15.30666667,40.93333333,19.28,30.0,10.7
901,1/10/2020 9:30,28.15333333,30.29333333,15.10666667,39.8,19.28,26.06666667,10.978
902,1/10/2020 9:45,27.80666667,29.97333333,14.99333333,40.26666667,19.5,47.46666667,13.614
903,1/10/2020 10:00,27.99333333,30.09333333,15.04666667,40.13333333,18.8,143.6,14.387
904,1/10/2020 10:15,28.54,29.96,15.15333333,40.73333333,15.92,227.6,15.567
905,1/10/2020 10:30,28.07333333,29.38,15.42666667,42.86666667,16.06,316.7333333,16.539
906,1/10/2020 10:45,27.79333333,29.55333333,15.64666667,43.0,18.6,325.8,17.38
907,1/10/2020 11:00,26.31333333,29.34,15.25333333,42.46666667,24.2,325.8,18.028
908,1/10/2020 11:15,27.22666667,29.5,15.26666667,42.13333333,20.54,293.0,18.408
909,1/10/2020 11:30,27.68,29.68,15.28,41.66666667,18.64,292.3333333,19.089
910,1/10/2020 11:45,27.44666667,29.48666667,15.21333333,42.06666667,19.16,317.8666667,19.843
911,1/10/2020 12:00,27.64,29.67333333,15.32666667,41.8,19.5,212.9333333,20.122
912,1/10/2020 12:15,27.70666667,30.14,15.30666667,40.66666667,21.38,349.6,15.472
913,1/10/2020 12:30,28.76,31.24666667,15.26,38.06666667,21.62,191.2,20.035
914,1/10/2020 12:45,27.57333333,30.84,14.52,37.13333333,24.32,235.3333333,20.137
915,1/10/2020 13:00,28.02,30.95333333,14.55333333,36.93333333,22.6,146.4,20.21
916,1/10/2020 13:15,29.31333333,31.53333333,14.87333333,36.53333333,19.48,324.9333333,19.925
917,1/10/2020 13:30,29.58666667,31.9,14.64,35.26666667,19.5,187.0,19.952
918,1/10/2020 13:45,30.69333333,32.6,14.63333333,33.86666667,17.42,340.2666667,19.443
919,1/10/2020 14:00,31.18666667,33.38,14.24,31.6,18.16,340.4,20.467
920,1/10/2020 14:15,29.42,32.67333333,13.77333333,32.0,25.29333333,300.9333333,13.95
921,1/10/2020 14:30,24.08666667,27.68666667,15.32,47.0,27.39333333,248.6,18.344
922,1/10/2020 14:45,23.14666667,25.77333333,16.19333333,55.53333333,24.1,244.3333333,14.834
923,1/10/2020 15:00,20.41333333,22.97333333,17.94666667,73.93333333,27.61333333,220.8,12.404
924,1/10/2020 15:15,15.87333333,19.50666667,19.11333333,97.66666667,35.96666667,209.6,17.606
925,1/10/2020 15:30,14.66,17.68666667,17.64666667,99.8,28.86666667,226.9333333,16.402
926,1/10/2020 15:45,13.0,16.54666667,16.54666667,100.0,29.54,225.5333333,12.266
927,1/10/2020 16:00,11.58666667,15.75333333,15.75333333,100.0,30.60666667,217.7333333,8.783
928,1/10/2020 16:15,11.67333333,15.24,15.24,100.0,27.12666667,216.0666667,7.374
929,1/10/2020 16:30,12.04666667,14.78666667,14.78666667,100.0,21.62,219.3333333,6.398
930,1/10/2020 16:45,12.68,14.63333333,14.63333333,100.0,17.62,229.2666667,8.233
931,1/10/2020 17:00,12.75333333,14.52,14.52,100.0,16.48,241.3333333,6.876
932,1/10/2020 17:15,12.86666667,14.24,14.24,100.0,13.96,257.6,6.799
933,1/10/2020 17:30,12.95333333,14.04,14.04,100.0,12.16,255.8,8.117
934,1/10/2020 17:45,12.44,13.74,13.74,100.0,12.76,250.5333333,4.927
935,1/10/2020 18:00,12.01333333,13.34666667,13.34666667,100.0,12.4,221.8666667,4.059
936,1/10/2020 18:15,12.34,13.16,13.16,100.0,9.226666667,209.7333333,3.464
937,1/10/2020 18:30,12.78666667,13.18,13.18,100.0,7.253333333,203.3333333,3.104
938,1/10/2020 18:45,13.26,13.12666667,13.12666667,100.0,4.333333333,213.4,2.279
939,1/10/2020 19:00,12.39333333,13.10666667,13.18666667,100.0,8.68,212.6,2.361
940,1/10/2020 19:15,12.57333333,13.2,13.4,100.0,8.386666667,244.8,2.229
941,1/10/2020 19:30,12.72666667,13.37333333,13.56,100.0,8.626666667,268.6,1.382
942,1/10/2020 19:45,12.21333333,13.32666667,13.5,100.0,11.08,265.5333333,0.834
943,1/10/2020 20:00,12.40666667,13.38,13.38,100.0,10.36,268.2666667,0.405
944,1/10/2020 20:15,11.66,13.24,13.24,100.0,13.36,267.9333333,0.165
985,1/11/2020 6:30,11.87333333,13.28666667,12.51333333,95.0,11.56,260.6,0.25
986,1/11/2020 6:45,12.49333333,13.04,12.83333333,98.93333333,7.32,246.9333333,0.703
987,1/11/2020 7:00,12.48,13.11333333,12.92666667,99.06666667,8.026666667,256.4,1.551
988,1/11/2020 7:15,12.54666667,13.28666667,13.08,98.93333333,8.92,259.2666667,2.395
989,1/11/2020 7:30,12.36666667,13.48,12.56,94.13333333,9.88,253.6,3.494
990,1/11/2020 7:45,11.64666667,13.70666667,11.09333333,84.26666667,12.4,248.7333333,4.802
